V1,V2,V3,V4,V5,target
112.28571,209.46666,85.73333,481.8,32.9967,-1
139.01442,198.92308,79.23077,344.3846,24.72045,-1
137.76988,242.63637,119.40909,917.2727,11.133395,-1
123.51866,259.0,122.421875,936.25,16.76256,-1
119.27925,239.33784,107.71622,727.1892,17.329283,-1
120.90137,212.82608,100.608696,584.34784,33.8082,-1
150.88068,210.36363,92.818184,625.36365,14.941207,-1
102.69531,209.0,83.375,453.75,36.571846,-1
138.8074,211.76471,87.82353,428.41177,23.911022,-1
113.854164,221.33333,97.666664,504.33334,7.874008,-1
117.60227,213.63637,90.0,618.0,27.021877,-1
146.39204,232.54546,99.27273,639.63635,21.960144,-1
130.58464,223.9375,99.104164,665.8958,28.111563,-1
134.32608,203.56522,88.608696,491.17392,23.472301,-1
136.45833,213.25,92.5,501.0,26.970533,-1
133.14977,218.96153,96.88461,668.2308,20.42753,-1
132.04375,191.7,95.9,543.4,23.20431,-1
160.15218,275.0,132.0,980.0,12.498889,-1
141.3563,205.85715,91.85714,471.85715,15.526585,-1
136.40625,202.0,89.0,549.0,42.241924,-1
129.47386,204.22223,82.666664,449.44446,29.34701,-1
141.14075,204.35294,82.411766,425.11765,18.009802,-1
121.25521,258.5,121.75,839.75,31.367334,-1
135.69376,257.2,115.933334,822.0333,42.984028,-1
138.3671,206.8,85.8,372.6,20.05561,-1
119.8125,218.0,93.333336,491.33334,38.09737,-1
146.4875,244.1,110.0,760.1,27.946377,-1
125.149605,233.5,120.5,852.0,29.865257,-1
110.05312,272.4,126.3,981.6,9.262154,-1
137.27841,199.36363,86.63637,413.9091,15.423498,-1
124.7068,218.0,102.5,783.0,9.429563,-1
143.41948,189.82353,81.76471,430.29413,9.455413,-1
131.52017,192.71428,75.42857,393.0,27.044182,-1
121.384,247.0,107.75,930.0,25.280922,-1
111.78205,243.95,108.2,753.75,22.931364,-1
117.642365,221.77777,107.388885,653.3333,32.9562,-1
107.3625,210.2,95.4,512.2,26.452976,-1
115.44704,225.48572,99.22857,709.74286,28.951529,-1
94.5875,195.2,82.6,457.4,23.491276,-1
115.28421,228.75,104.375,798.75,14.508558,-1
116.291664,222.0,89.0,509.0,25.74663,-1
111.069534,225.1579,103.0,618.8421,36.92307,-1
126.755554,201.64706,92.588234,494.47058,23.837397,-1
136.56667,203.46666,92.666664,476.4,21.968664,-1
126.50893,223.78572,102.42857,597.9286,29.39917,-1
125.67553,216.38298,99.17021,644.0851,24.313164,-1
138.18277,243.1,107.36667,799.8333,24.73695,-1
134.0125,208.8,85.4,465.2,17.45394,-1
127.65228,229.16,101.12,677.08,19.671137,-1
111.609375,237.5,121.0,757.5,23.395714,-1
122.79365,263.25,125.0,862.25,25.000547,-1
128.56735,273.6129,123.48387,1005.5161,14.621482,-1
127.49167,222.06667,101.73333,604.6667,19.433533,-1
145.73958,215.33333,98.666664,559.3333,17.568913,-1
126.99661,216.8108,99.54054,692.43243,27.661842,-1
130.49254,187.58824,77.29412,455.52942,24.75066,-1
128.06277,203.67857,82.75,548.1071,30.20447,-1
137.40938,222.85,100.95,548.15,40.444374,-1
119.52558,211.88889,92.22222,537.5185,31.804874,-1
142.54465,213.92857,98.57143,628.1429,35.222614,-1
118.97059,244.0,113.65306,858.2245,29.165258,-1
119.632256,273.8305,124.305084,935.5763,20.448168,-1
130.10905,239.61765,112.088234,818.05884,14.199152,-1
146.83125,241.8,113.4,675.3,39.789448,-1
133.08333,243.80952,113.809525,669.3333,22.674368,-1
140.7125,198.2,83.2,337.73334,14.872196,-1
126.125,201.58824,88.47059,463.88235,17.685057,-1
134.3875,208.7,92.6,557.45,26.023067,-1
126.65385,243.07692,106.15385,665.61536,26.193184,-1
128.13567,214.7111,94.26667,535.2,15.887413,-1
144.86382,207.25807,95.29032,520.19354,14.384999,-1
155.525,220.4,102.8,734.2,18.286608,-1
120.16919,227.88,108.36,744.92,27.29378,-1
103.66406,229.5,112.75,797.5,15.968719,-1
125.6009,218.14285,98.92857,672.3571,27.827915,-1
141.6116,232.0,111.42857,838.2857,32.73705,-1
154.53226,230.0,101.0,673.0,22.776085,-1
113.1,248.6,110.2,669.6,19.663164,-1
125.06276,225.63333,98.53333,647.86664,28.319134,-1
145.05624,252.8,115.8,801.4,14.548196,-1
131.28906,240.70833,109.916664,786.5417,14.696879,-1
132.875,242.0,104.0,675.0,45.5,-1
143.67789,202.38461,87.38461,435.53845,16.530409,-1
120.4704,254.05263,116.73684,766.2632,33.123875,-1
142.76973,234.3158,97.73684,569.8421,31.866585,-1
116.65179,248.42857,109.57143,799.7143,29.232355,-1
128.68124,258.8,118.2,838.6,17.606817,-1
126.51852,218.76923,96.84615,607.35895,24.214634,-1
120.185036,241.0,113.75,828.75,32.26399,-1
130.54814,227.97058,102.79412,763.0,27.450506,-1
106.50781,221.0,96.0,689.5,25.058681,-1
128.32812,202.15,85.5,442.2,38.4394,-1
115.81447,246.15,110.5,804.55,17.32765,-1
117.36842,268.33334,129.5,950.6667,6.328946,-1
94.9359,208.0,93.4,526.2,23.44696,-1
102.166664,218.77777,91.666664,527.6667,21.208548,-1
116.01111,234.70589,106.35294,788.1177,20.013144,-1
106.6,230.1,107.0,679.1,15.279071,-1
138.59506,247.60606,112.51515,730.8182,29.939363,-1
143.16536,226.25,94.75,611.25,28.902584,-1
123.43627,219.15384,97.76923,594.0,26.89867,-1
137.88637,216.63637,95.0,587.4545,24.044724,-1
134.92178,196.57777,79.77778,338.53333,18.278828,-1
120.08848,246.68852,113.803276,788.7541,22.17242,-1
109.925,216.4,88.4,506.6,25.701363,-1
128.25363,217.82051,96.35897,582.28204,28.99085,-1
119.82746,257.0,120.72222,865.2778,21.595324,-1
124.98155,244.17647,117.20588,802.82355,24.212458,-1
144.4461,229.66667,112.0,729.4762,29.931063,-1
111.625786,228.9,113.4,743.9,18.804985,-1
103.59722,260.44446,117.888885,887.2222,13.819828,-1
119.20625,259.7,120.4,861.8,36.23051,-1
122.618034,255.01613,115.51613,809.6774,19.29399,-1
131.40475,206.96552,79.31035,413.89655,22.265663,-1
124.943665,210.23611,91.80556,515.06946,24.199303,-1
126.65646,238.05405,113.10811,738.7838,22.258427,-1
137.47443,262.63635,122.86363,920.5,11.521898,-1
103.5375,263.4,122.8,894.6,16.698503,-1
138.16418,230.61905,103.190475,662.619,35.33667,-1
135.225,217.0,94.75,636.0,22.554989,-1
126.09524,240.0,111.47619,738.6667,23.878946,-1
111.30605,268.0,125.0,887.0,20.42277,-1
125.416664,233.77777,104.666664,682.1111,24.07396,-1
94.67969,246.875,109.125,766.625,25.548973,-1
137.10417,249.11111,110.44444,788.1111,35.048466,-1
112.16964,230.71428,105.85714,650.5714,40.693478,-1
148.8169,228.11111,105.22222,632.2222,25.69479,-1
119.51961,222.6875,103.84375,653.03125,24.34389,-1
115.696335,227.66667,100.666664,694.1667,15.297739,-1
131.30708,236.5,111.0,702.0,42.08548,-1
133.54167,208.73334,90.2,474.46667,25.790955,-1
135.78125,242.0,110.0,761.0,22.284735,-1
162.04688,248.0,115.0,814.0,24.813051,-1
146.04546,261.0,115.0,789.0,25.778137,-1
149.85437,202.84616,92.46154,449.69232,14.665501,-1
135.1797,193.3421,80.39474,403.89474,18.57054,-1
100.9375,250.0,120.0,800.0,17.451166,-1
93.5,253.75,123.375,817.875,16.530275,-1
116.40052,235.72917,108.6875,729.9583,33.734848,-1
138.9652,206.59259,89.333336,468.18518,18.405582,-1
117.09904,202.46153,91.30769,541.46155,36.901695,-1
156.24219,240.0,110.5,726.0,29.626581,-1
122.15734,246.0,114.44444,746.6111,22.226736,-1
110.425285,231.81818,107.63637,694.9091,10.636752,-1
117.0033,214.3421,94.52631,560.2105,24.346485,-1
129.08928,235.14285,106.57143,595.0,13.187811,-1
129.16406,210.75,97.5,476.25,21.545012,-1
115.92583,199.95653,89.521736,429.0435,39.83838,-1
128.23543,230.88889,109.77778,676.8889,23.478794,-1
145.53522,202.0,90.0,325.0,18.807669,-1
135.215,210.30159,91.46032,490.39682,30.362062,-1
119.0,190.0,89.0,434.0,23.075623,-1
135.7068,208.0,83.0,392.0,34.64783,-1
137.4375,223.0,94.0,583.0,15.204851,-1
118.104164,227.33333,106.666664,673.0,27.922512,-1
136.87907,219.77777,100.37037,603.37036,18.673573,-1
165.725,222.0,106.0,608.0,11.285389,-1
137.83035,222.0,105.0,709.0,35.296413,-1
106.984375,213.0,94.0,498.0,24.559875,-1
138.52786,196.44186,85.06977,371.51163,16.502192,-1
132.54736,215.25,103.25,662.5,16.59882,-1
121.53696,233.68965,110.17242,708.7586,23.374935,-1
99.5625,249.8,113.5,765.8,21.748793,-1
135.0593,190.75,79.25,276.5,21.952274,-1
144.01587,196.75,89.625,427.25,13.023416,-1
117.351974,199.6842,90.31579,479.6842,25.138508,-1
147.67722,228.7,105.8,605.3,17.522842,-1
122.13508,237.12903,110.87097,683.4839,31.289026,-1
148.2625,229.0,107.2,624.8,24.334337,-1
125.96942,208.85715,92.9,444.52856,23.168509,-1
127.77933,199.5,91.34375,427.15625,17.85357,-1
115.22581,231.12903,107.80645,657.25806,18.405537,-1
167.0,211.0,105.0,636.0,6.609652,-1
121.05556,237.93024,105.88372,702.72095,23.170706,-1
110.82258,195.41936,85.354836,418.48386,30.500507,-1
146.88286,193.86363,88.818184,471.18182,28.948124,-1
140.72105,225.16667,98.5,643.7083,25.043158,-1
103.65,201.0,94.0,522.0,24.146221,-1
129.14062,218.4375,96.0,638.0,22.311625,-1
132.44376,231.2,104.7,611.6,10.498095,-1
111.25,212.28572,99.42857,595.5,28.714375,-1
126.22803,231.43396,118.9434,392.5283,17.207506,-1
133.51434,202.2807,90.45614,467.22806,15.63905,-1
130.66574,189.83516,81.9011,274.4066,13.595312,-1
139.51633,207.66,97.98,472.36,33.777294,-1
131.18263,199.34694,87.5102,517.4898,22.312498,-1
114.1875,221.44827,100.13793,715.5517,30.460281,-1
132.07556,220.3077,101.948715,699.61536,21.273493,-1
136.77695,211.52942,90.5,465.2647,16.437914,-1
133.62102,217.52542,103.79661,602.322,26.251047,-1
132.64845,213.37778,98.17778,656.4,23.447172,-1
122.83967,205.45284,91.113205,396.5283,20.519056,-1
109.40314,209.16667,96.916664,583.9167,26.507338,-1
137.21875,230.4,110.4,814.7,15.525785,-1
136.09166,209.6,98.73333,474.4,16.312231,-1
115.07143,212.13333,102.86667,694.4667,18.26107,-1
135.19646,184.8125,78.625,330.0625,13.377774,-1
128.97217,217.29546,100.5,504.625,25.76976,-1
125.67657,183.57895,79.73684,334.94736,23.425724,-1
122.333336,215.86667,103.2,559.4667,23.941223,-1
116.05588,232.63637,106.15909,809.7727,14.092577,-1
122.65263,204.33333,86.5,303.83334,11.131474,-1
87.3125,219.75,106.5,571.25,21.229403,-1
134.22455,205.04762,95.190475,554.5714,30.793217,-1
149.35938,216.375,97.5,427.875,15.530212,-1
97.99107,221.57143,106.85714,589.4286,34.561394,-1
165.84375,221.0,108.0,622.0,19.395554,-1
121.203125,209.0625,92.75,594.25,31.926613,-1
116.1721,219.2963,98.59259,461.25925,24.330034,-1
123.5141,229.72414,118.31035,621.7931,18.018024,-1
120.96296,219.55556,102.37037,611.03705,18.723312,-1
123.84199,223.96552,105.793106,523.37933,13.180175,-1
124.299835,202.38461,98.20513,331.17947,14.194942,-1
133.98785,205.90323,91.19355,338.96774,15.174188,-1
118.507385,214.61539,92.69231,390.53845,17.349522,-1
144.95454,211.36363,92.27273,369.54544,17.726574,-1
125.84635,234.0,117.583336,677.875,33.118473,-1
140.2027,192.14285,86.42857,459.85715,13.722654,-1
138.80527,219.66667,103.666664,624.94446,27.039066,-1
121.37255,222.5,98.0,638.25,35.0343,-1
113.8517,216.02174,93.26087,554.8261,33.90326,-1
98.193184,245.90909,133.18182,650.5455,22.248037,-1
121.815186,235.1579,120.052635,718.7895,21.726454,-1
102.50781,212.25,100.0,618.25,22.74004,-1
115.876816,209.02856,100.14286,605.74286,25.98392,-1
117.25442,204.0,95.5,356.0,15.722909,-1
146.8212,212.63158,99.63158,623.0,26.240417,-1
130.3346,222.63637,104.333336,426.0909,12.533445,-1
131.20857,211.61363,100.27273,580.5909,21.950733,-1
132.07639,219.88889,102.55556,444.66666,15.062831,-1
124.862114,230.9804,110.92157,483.58823,11.931111,-1
137.81334,219.1579,100.1579,416.0,20.469168,-1
114.50971,241.23077,130.38461,517.9231,31.781986,-1
131.73325,264.8654,155.5,404.1154,28.234772,-1
136.0765,296.78262,188.78261,438.69565,11.882061,-1
135.4375,303.6,190.6,568.2,16.169106,-1
115.71591,297.27274,184.27272,581.0,32.54393,-1
117.39812,261.725,141.45,722.875,17.884281,-1
112.457146,226.13637,109.318184,742.2273,25.228378,-1
130.47803,228.47826,109.347824,747.0,20.202566,-1
134.53592,200.75,90.77273,424.3409,18.704145,-1
128.96136,231.14285,120.42857,417.64285,14.067757,-1
117.001816,252.94286,147.71428,421.08572,12.687323,-1
139.69269,219.15384,104.61539,578.2308,24.315723,-1
135.09431,206.67741,89.5,497.2742,27.532007,-1
123.01936,238.3913,119.44565,446.55435,14.426333,-1
87.3125,236.5,114.0,503.0,11.453711,-1
117.20605,288.82608,182.73914,438.56522,11.965293,-1
123.48326,245.36667,144.96666,433.63333,16.83528,-1
129.67578,247.75,133.0,566.75,16.585833,-1
112.53472,228.11111,104.888885,512.55554,31.562988,-1
128.13622,215.42105,105.42105,401.0,13.736136,-1
116.94538,208.8,105.46667,329.4,38.00082,-1
123.89028,229.725,117.8,537.75,24.280844,-1
116.07823,234.02702,111.567566,652.2432,21.663843,-1
135.40541,223.5,106.5,466.0,22.534895,-1
117.25486,208.0,93.965515,496.4138,26.94633,-1
145.08102,208.28125,108.25,269.90625,20.06958,-1
136.47693,233.34146,114.82927,430.5366,14.703171,-1
132.35796,241.39394,129.75758,334.12122,20.504429,-1
133.23067,235.75824,118.49451,445.6813,22.454527,-1
117.716866,226.61539,108.80769,650.1539,35.296734,-1
139.22484,195.125,86.725,395.7,16.657656,-1
143.79327,216.76923,107.38461,519.8461,19.074131,-1
128.16667,222.44444,101.77778,565.6111,15.71886,-1
105.51761,244.55556,126.55556,437.0,18.885294,-1
130.34796,245.15,121.15,634.575,29.350937,-1
117.10073,223.09302,100.48837,626.093,23.998446,-1
120.10625,202.1,94.8,465.0,26.336477,-1
140.90572,253.40909,143.81818,414.63635,44.231735,-1
119.811226,265.61224,150.12245,440.91837,32.387634,-1
140.26996,278.13635,154.75758,456.87878,33.793,-1
137.35956,218.23077,96.666664,309.66666,19.555246,-1
123.40181,233.42857,114.85714,527.6071,21.01263,-1
122.1673,237.21213,129.81818,410.51517,21.631948,-1
102.613525,242.23077,123.0,634.3077,14.804046,-1
144.2509,219.25714,107.71429,348.48572,15.830119,-1
117.73684,202.3,92.86667,418.0,14.509767,-1
124.75893,211.0,99.28571,592.8571,7.94111,-1
123.757576,270.65216,160.88406,450.0435,14.166176,-1
147.53543,230.0,116.75,671.0,21.569654,-1
92.3625,199.0,104.0,252.0,18.258148,-1
131.53438,200.5,92.65,407.95,26.751589,-1
110.04724,282.6875,155.5625,440.4375,40.56322,-1
114.18615,241.89655,128.3793,477.5862,15.748242,-1
140.51912,262.82608,159.21739,415.43478,18.423294,-1
112.66746,258.81482,138.18518,485.85184,21.874376,-1
135.31746,215.41667,97.083336,366.83334,14.761766,-1
128.94922,245.25,129.5,507.75,18.659678,-1
130.8077,217.53572,101.75,502.67856,20.013388,-1
138.83351,189.11476,88.327866,341.88525,16.618748,-1
122.25521,190.16667,86.583336,456.0,24.8276,-1
133.43573,268.1,148.75,463.5,22.541683,-1
116.85761,310.5263,174.52632,551.2105,14.642556,-1
90.625,287.66666,154.66667,485.0,80.438385,-1
132.17345,187.63414,82.48781,345.2073,16.54394,-1
117.111115,284.5,156.77777,505.77777,16.44604,-1
132.40837,232.16667,124.833336,353.83334,18.008486,-1
123.97619,333.61905,212.14285,436.33334,21.428888,-1
122.462654,340.80768,251.53847,448.80768,17.14246,-1
123.59638,364.98306,271.91525,429.74576,18.591682,-1
127.72321,329.07144,230.71428,415.2857,16.554794,-1
116.993004,356.0,228.33333,456.83334,70.787636,-1
135.6509,356.0,233.21428,435.9643,21.222431,-1
127.94531,324.0,191.0,345.0,16.274502,-1
115.828125,232.25,109.75,516.25,13.200379,-1
113.12281,259.83334,157.55556,366.1111,16.626247,-1
93.203125,364.0,235.0,490.0,101.56617,-1
164.38461,263.0,152.0,426.0,12.671227,-1
126.92885,321.48486,226.24242,443.21213,14.266904,-1
120.625,438.0,268.0,461.0,31.61392,-1
116.696014,218.5,105.23333,427.0,28.42112,-1
124.104164,228.66667,114.333336,344.33334,39.92493,-1
119.79605,499.3158,351.3684,574.3684,42.308655,-1
134.7036,308.90475,208.0,374.8095,11.033036,-1
129.30624,261.35,154.55,339.95,31.705835,-1
130.10114,292.4091,181.95454,434.4091,17.030842,-1
94.60156,282.125,167.375,496.75,9.399967,-1
125.83696,293.05768,188.0577,473.67307,21.41427,-1
128.025,559.6,396.0,609.8,23.174124,-1
101.3006,534.8095,398.42856,605.9524,27.311838,-1
134.85938,446.0,284.5,573.5,11.412712,-1
135.3375,194.6,85.8,487.6,30.943335,-1
148.24892,316.82758,207.58621,380.0345,38.422337,-1
118.0198,310.78946,207.1579,424.78946,21.11189,-1
117.99099,502.0,335.0,560.0,22.568716,-1
137.33878,232.7931,121.72414,352.39655,15.740662,-1
145.13637,261.5909,167.09091,303.0909,19.503338,-1
122.15088,307.72223,200.0,360.0,36.228058,-1
133.78041,294.901,193.70297,395.20792,18.028433,-1
123.85577,189.57692,86.80769,403.6154,30.418798,-1
122.52435,206.27272,93.0,621.4545,26.250383,-1
166.3125,306.66666,194.66667,441.0,11.556624,-1
109.22619,321.4375,232.90625,449.8125,10.574097,-1
132.6723,331.2195,234.87805,446.04877,15.146361,-1
82.36719,315.875,211.25,426.625,25.15949,-1
123.17,289.08,190.04,473.04,17.961914,-1
120.27558,381.5263,275.6579,462.8421,24.778366,-1
134.195,278.32,183.92,336.52,25.00579,-1
133.22116,317.84616,207.84616,398.23077,29.240282,-1
127.4375,488.5,321.5,544.25,32.80244,-1
144.53398,246.0,158.0,343.0,29.105806,-1
133.10582,367.70834,269.83334,432.375,15.971981,-1
132.1025,329.36,239.64,437.6,21.22263,-1
136.51796,271.57144,176.33333,392.61905,17.009535,-1
120.729164,486.66666,375.33334,582.0,10.708252,-1
129.21542,291.97675,160.04651,462.7907,31.720385,-1
122.94599,330.8889,215.91667,472.30554,25.851473,-1
75.291664,358.0,259.66666,420.0,13.140269,-1
124.198296,311.3729,207.0,430.45764,18.416204,-1
127.29474,268.0,178.33333,367.91666,17.114607,-1
123.479164,349.9697,248.78787,406.48486,15.83582,-1
75.125,323.0,230.66667,400.66666,39.228676,-1
119.03153,193.71428,59.142857,474.2857,31.282534,-1
137.25548,212.23077,106.61539,424.03845,22.394295,-1
138.26471,204.64706,96.17647,503.41177,23.211975,-1
125.165565,215.8421,97.947365,620.1053,20.96191,-1
125.72549,215.75,93.0,758.5,31.489084,-1
120.137436,346.4479,248.27083,441.3021,15.870885,-1
114.2875,199.0,92.0,374.0,19.825235,-1
111.310524,403.75,302.54166,447.33334,15.725952,-1
126.35,417.4,301.4,473.4,13.105724,-1
104.109375,306.83334,203.5,400.58334,10.419999,-1
115.953125,374.0,264.0,492.0,49.585155,-1
111.479164,251.75,116.916664,485.5,23.965687,-1
132.09584,281.91428,180.25714,421.62857,13.573263,-1
106.265625,293.0,188.33333,422.0,19.583689,-1
129.83984,212.5,95.375,518.0,26.317696,-1
126.78906,236.5,102.5,672.5,32.337093,-1
118.0045,227.0,106.07143,593.8571,72.67614,-1
127.2057,302.14584,197.16667,394.08334,19.00136,-1
106.94444,318.82352,216.35294,421.7647,13.217112,-1
149.54465,243.0,111.0,408.0,18.53513,-1
116.74479,222.41667,102.25,570.8333,27.74659,-1
118.58523,284.0,154.0,659.0,19.89975,-1
126.6,266.7,156.6,371.3,23.199352,-1
131.54797,226.79411,115.52941,323.38235,23.509054,-1
115.00629,259.0,109.0,797.8,22.054195,-1
120.70724,380.94736,296.42105,443.94736,27.759453,-1
130.05296,380.6,289.26666,441.43332,15.188775,-1
126.21591,268.36365,161.09091,455.0,27.885538,-1
128.57954,301.54544,194.81818,397.18182,39.82088,-1
98.15625,408.0,322.75,436.75,18.103436,-1
91.96875,221.25,110.0,343.75,15.811388,-1
118.703125,211.25,96.083336,328.79166,17.058672,-1
124.63393,274.85715,162.0,511.57144,26.59139,-1
146.7653,243.6842,147.94737,252.47368,12.801489,-1
136.13948,287.50943,183.16982,350.11322,25.055794,-1
115.31649,392.95834,306.5,461.25,11.287207,-1
151.375,297.9091,210.81818,353.72726,31.167635,-1
138.93712,212.33333,110.190475,245.57143,12.69521,-1
130.65625,262.0,118.0,793.0,32.49904,-1
133.87442,244.96297,139.48148,226.2963,19.092224,-1
174.32639,263.8889,154.88889,316.55554,8.061492,-1
111.458336,297.0,164.0,351.0,8.178563,-1
123.546196,314.82608,205.26086,336.73914,25.10959,-1
111.69271,372.41666,264.75,397.08334,18.562769,-1
126.80278,309.24445,179.91112,347.28888,19.613096,-1
122.847824,352.7869,265.93442,380.09836,18.186527,-1
120.86058,334.6154,222.23077,357.07693,26.360271,-1
94.75,325.66666,189.33333,362.33334,37.875893,-1
115.145836,325.66666,189.33333,362.33334,29.488228,-1
119.67105,226.8421,111.47369,514.4211,28.136982,-1
136.0625,240.25,121.0,606.25,18.64638,-1
121.17434,211.21053,96.552635,391.3684,19.470768,-1
110.74737,225.16667,104.833336,658.5,25.476978,-1
134.60294,225.02942,99.47059,607.6177,21.816095,-1
128.7508,204.55,94.325,364.5,14.87395,-1
121.10092,231.79268,111.12195,630.9268,25.204863,-1
131.06136,211.3158,94.97369,499.1842,20.601364,-1
117.56067,206.53334,91.6,486.66666,22.22971,-1
125.417336,205.3871,94.0,508.9355,28.920177,-1
120.318245,246.0,134.27907,467.16278,22.05794,-1
136.85532,197.8,91.833336,475.36667,12.864248,-1
139.05853,269.76923,151.07692,495.0,17.09874,-1
134.52777,211.0,93.22222,486.66666,19.094711,-1
124.71875,240.0,129.0,330.0,19.459894,-1
113.07452,225.0,114.96154,586.8461,26.12068,-1
132.99702,211.04762,101.333336,609.3333,24.121857,-1
130.72597,239.84616,131.07692,529.38464,40.263332,-1
